university	career	inscription_date	first_name	last_name	gender	age	postal_code	location	email
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-30	andrew	jackson	male	21	2347	colonia mackinlay	xhopkins@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-02	john	wood	male	21	5731	alfaland	sherryhansen@yahoo.com
universidad nacional de tres de febrero	agronomía	2021-01-04	laura	tucker	female	45	8401	cullin manzano	alewis@yahoo.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-22	robert	moran	male	35	3446	kilometro 374	tracy70@hotmail.com
universidad nacional de tres de febrero	licenciatura en psicología	2021-01-28	kathleen	young	female	33	8142	colonia barga	gregory73@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias biológicas	2021-01-30	heidi	johnson	female	21	2743	arroyo dulce	ljames@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-31	mark	beard	male	21	3386	caraguatay	charles49@gmail.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-27	eileen	mcintyre	female	21	4128	el carmen	jason23@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-07	john	johnson	male	21	3263	1 de mayo	mcruz@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-07	brian	martin	male	21	8172	arroyo corto	dominique48@yahoo.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-09	tracy	brown	female	25	4434	anta	felicia84@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-12	timothy	christensen	male	21	5353	el zapallar	suzannehoffman@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-27	ann	shannon	female	21	1648	rincon de milberg	kirstenday@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-28	christopher	rodriguez	male	21	8144	colonia monte la plata	vpeterson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-12	kimberly	meyers	female	21	1884	berazategui	clarklindsay@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-26	steven	quinn	male	21	5715	arbol verde	gryan@gmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-21	amanda	taylor	female	21	5753	agua linda	yhuff@yahoo.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-13	jennifer	smith	female	21	1722	merlo	josephmcpherson@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-15	kayla	smith	female	21	5705	agua hedionda	colinturner@yahoo.com
universidad nacional de tres de febrero	medicina	2021-01-17	elizabeth	franklin	female	24	4134	acheral	ehansen@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-26	christopher	reed	male	21	6200	realico	kellyjohnson@yahoo.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-04	jose	cowan	male	21	2800	arroyo aguila negra	jonesbrandon@yahoo.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-31	katrina	morales	female	21	2905	general rojo	kaylaortiz@gmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-24	jeremy	mitchell	male	21	3018	candioti	lho@gmail.com
universidad nacional de tres de febrero	licenciatura en planificación y diseño del paisaje	2021-01-20	michele	gomez	female	21	4655	cabreria	simpsonsherri@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-22	mary	gentry	female	21	8363	colonia josefa	cynthia73@hotmail.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-24	gregory	lee	male	46	6601	altamira	ianlivingston@hotmail.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-14	barbara	guerra	female	21	5276	baldes de pacheco	edward09@hotmail.com
universidad nacional de tres de febrero	ciencias veterinarias	2021-01-16	charles	ochoa	male	21	6603	ingeniero williams	david16@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-19	ian	cameron	male	31	6007	arribeños	hvillegas@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-03	jamie	hunter	female	21	5535	asuncion	theresa30@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-28	joshua	sanders	male	38	8118	cabildo	heidi98@hotmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-22	justin	garcia	male	21	7212	doctor domingo harosteguy	rowlandkatherine@hotmail.com
universidad nacional de tres de febrero	medicina	2021-01-20	zachary	pratt	male	36	1605	carapachay	jessicasalas@gmail.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-09	carrie	sanders	female	21	3009	el tropezon	janetcross@gmail.com
universidad nacional de tres de febrero	actuario	2021-01-28	jennifer	anderson	female	22	6352	colonia la india	lcameron@yahoo.com
universidad nacional de tres de febrero	actuario	2021-01-02	isaac	gibbs	male	21	6389	alegria	morganchelsea@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-18	jared	huang	male	21	2840	albardon	howardkevin@yahoo.com
universidad nacional de tres de febrero	actuario	2021-01-04	william	scott	male	21	5751	agua salada	josesmith@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias de la educación	2021-01-23	kimberly	gutierrez	female	21	3526	gandolfi	ksmith@yahoo.com
universidad nacional de tres de febrero	diseño industrial	2021-01-25	miss	kristina	female	21	3153	kilmetro 165	danielwebb@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-12	michael	clark	male	48	1605	carapachay	pollardkathy@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-25	robin	willia	female	21	7265	cazon	kristen25@gmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-11	marcus	shelton	male	47	6746	cucha cucha	benjamin43@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-31	chad	wilson	male	21	6652	olascoaga	andrewbennett@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias antropológicas	2021-01-12	connor	weaver	male	21	5730	20 de febrero	kristyparsons@hotmail.com
universidad nacional de tres de febrero	medicina	2021-01-12	andrew	fitzgerald	male	21	2715	el socorro	kennedymelissa@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-17	jeffery	lee	male	21	3318	bonpland norte	hannah14@hotmail.com
universidad nacional de tres de febrero	farmacia	2021-01-16	benjamin	martinez	male	21	1663	muñiz	jamesmartinez@hotmail.com
universidad nacional de tres de febrero	licenciatura en producción de bioimagenes	2021-01-21	tiffany	fowler	female	21	5621	agua de torre	davismark@gmail.com
universidad nacional de tres de febrero	licenciatura en terapia ocupacional	2021-01-16	eddie	santiago	male	21	7200	el gualicho	elizabeth79@yahoo.com
universidad nacional de tres de febrero	actuario	2021-01-13	michaela	jones	female	21	6557	arboleda	josephsampson@hotmail.com
universidad nacional de tres de febrero	medicina	2021-01-04	jeffrey	jones	male	21	2840	albardon	sanfordcarlos@gmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-23	natasha	white	female	21	2208	gaboto	hicksnicholas@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-30	catherine	may	female	21	7100	dolores	youngjanice@hotmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-06	pamela	pierce	female	21	1631	villa rosa	oreed@yahoo.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-14	frances	horn	female	27	6077	encina	mbaldwin@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-15	brandi	morris	female	21	3153	kilmetro 165	youngdanielle@gmail.com
universidad nacional de tres de febrero	contador público	2021-01-09	nathaniel	werner	male	32	2441	crispi	wmccoy@yahoo.com
universidad nacional de tres de febrero	ingeniería en informática	2021-01-13	sara	keith	female	21	2823	aero club canal	nsmith@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia y tecnología de alimentos	2021-01-01	sabrina	bird	female	21	4722	el duraznillo	wilsonclinton@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-21	erin	joseph	female	21	7226	gorchs	petersenelizabeth@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-03	chelsea	thomas	female	21	1888	florencio varela	apriljohnson@yahoo.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-18	james	malone	male	21	3641	arroyo seco	lawsonbilly@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-20	jennifer	mathews	female	21	1905	jose ferrari	jamiecooper@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-01	kevin	martinez	male	26	9101	alto de las plumas	kevin01@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-19	aaron	figueroa	male	21	3111	almacen cristian schubert	amoore@gmail.com
universidad nacional de tres de febrero	bioquímica	2021-01-11	david	tucker	male	24	9011	bahia langara	christywhite@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-17	amanda	patrick	female	21	8316	balsa senillosa	krystal41@hotmail.com
universidad nacional de tres de febrero	agronomía	2021-01-15	shannon	willia	female	21	6354	colonia la gaviota	ashley88@gmail.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-03	luke	soto	male	21	1812	carlos spegazzini	muellereric@gmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-11	evan	coffey	male	24	3252	aldea san jorge	andreacarpenter@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-04	karen	hopkins	female	21	3351	azara	jwilson@gmail.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-17	daniel	pace	male	21	6530	carlos casares	tnunez@yahoo.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-11	jose	smith	male	21	7245	campo sabate	padillastephen@hotmail.com
universidad nacional de tres de febrero	licenciatura en administración	2021-01-26	brandon	beard	male	23	6748	membrillar	adriennerusso@hotmail.com
universidad nacional de tres de febrero	diseño de imagen y sonido	2021-01-28	william	cooper	male	47	6734	rawson	sharonpatel@yahoo.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-11	mike	davis	male	23	3122	arroyo corralito	gsanchez@hotmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-19	taylor	randall	female	21	2909	estancias	williamreese@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-19	melissa	scott	female	21	6706	est jauregui va flandria	michaelcabrera@yahoo.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-22	megan	sanchez	female	21	5755	alto del molle	jonathan59@gmail.com
universidad nacional de tres de febrero	ingeniería electrónica	2021-01-02	gary	lynch	male	21	1678	caseros	feliciawilliams@gmail.com
universidad nacional de tres de febrero	licenciatura en ciencias ambientales	2021-01-29	robert	sutton	male	21	1752	lomas del mirador	kenneth63@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-02	arthur	whitaker	male	21	7414	laprida	sbutler@hotmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-21	keith	johnson	male	19	3418	bartolome mitre	paul11@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias geológicas	2021-01-02	joseph	clayton	male	21	8180	colonia dr gdor udaondo	millerdavid@gmail.com
universidad nacional de tres de febrero	medicina	2021-01-11	william	jones	male	21	6407	girodias	lauradixon@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-01	kristy	beck	female	44	3486	villa olivari	greenenathaniel@yahoo.com
universidad nacional de tres de febrero	contador público	2021-01-03	brandi	nelson	female	21	2144	campo horquesco	donald59@gmail.com
universidad nacional de tres de febrero	diseño industrial	2021-01-01	sandra	jordan	female	21	6001	agustin roca	thomasrachel@yahoo.com
universidad nacional de tres de febrero	licenciatura en kinesiología y fisiatría	2021-01-25	carlos	parks	male	21	3283	colonia mabragaña	otran@gmail.com
universidad nacional de tres de febrero	agronomía	2021-01-09	kevin	hernandez	male	27	9101	alto de las plumas	marynavarro@gmail.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-14	tim	smith	male	25	7243	antonio carboni	timothymartinez@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-08	jeffrey	carter	male	21	3405	algarrobal puisoye	valdezregina@hotmail.com
universidad nacional de tres de febrero	licenciatura en artes	2021-01-18	ian	snow	male	21	9101	alto de las plumas	wcrane@yahoo.com
universidad nacional de tres de febrero	técnico para bioterios	2021-01-01	michael	flores	male	44	2241	larrechea	gregory09@yahoo.com
universidad nacional de tres de febrero	licenciatura en ciencia política	2021-01-17	lisa	king	female	21	6409	jose maria blanco	hornescott@hotmail.com
universidad nacional de tres de febrero	licenciatura en sociología	2021-01-05	jason	burgess	male	32	6734	rawson	downsalexandra@yahoo.com
universidad nacional de tres de febrero	licenciatura en musicoterapia	2021-01-09	eric	harris	male	47	7261	saladillo norte	duncanrobert@gmail.com
universidad nacional de tres de febrero	arquitectura	2021-01-21	katherine	neal	female	21	8363	colonia josefa	yharris@yahoo.com
universidad nacional de tres de febrero	licenciatura en relaciones del trabajo	2021-01-08	gabriel	willia	male	21	9201	cachel	atkinsontravis@hotmail.com
universidad nacional de tres de febrero	licenciatura en gestión de agroalimentos	2021-01-18	kevin	brown	male	21	3230	arbol solo	carlfuentes@hotmail.com
universidad nacional de tres de febrero	agronomía	2021-01-22	brian	reeves	male	33	2119	arminda	qrusso@hotmail.com
universidad nacional de tres de febrero	licenciatura en ciencias de la computación	2021-01-13	megan	turner	female	21	2443	colonia margarita	owebster@hotmail.com
